pmid|annotator|start_idx|end_idx|location|text_span|label
36986165|expert_7|140|158|abstract|Alzheimer's disease|DDF
36986165|expert_7|161|162|abstract|AD|DDF
36986165|expert_7|166|184|abstract|Parkinson's Disease|DDF
36986165|expert_7|187|188|abstract|PD|DDF
36986165|expert_7|192|204|abstract|Schizophrenia|DDF
36986165|expert_7|207|216|abstract|Depression|DDF
36986165|expert_7|223|240|abstract|Multiple Sclerosis|DDF
36986165|expert_7|243|244|abstract|MD|DDF
36986165|expert_7|375|396|abstract|inflammatory processes|DDF
36986165|expert_7|454|467|abstract|gut microbiome|microbiome
36986165|expert_7|528|548|abstract|neurological diseases|DDF
36986165|expert_7|793|804|abstract|inflammation|DDF
36986165|expert_7|860|890|abstract|central nervous system diseases|DDF
36986165|expert_7|948|953|abstract|fruits|food
36986165|expert_7|956|965|abstract|vegetables|food
36986165|expert_7|968|971|abstract|nuts|food
36986165|expert_7|974|978|abstract|herbs|food
36986165|expert_7|981|986|abstract|spices|food
36986165|expert_7|993|999|abstract|legumes|food
36986165|expert_7|1056|1074|abstract|omega-3 fatty acids|chemical
36986165|expert_7|1077|1087|abstract|polyphenols|chemical
36986165|expert_7|1090|1097|abstract|vitamins|chemical
36986165|expert_7|1100|1117|abstract|essential minerals|chemical
36986165|expert_7|1124|1133|abstract|probiotics|dietary supplement
36986165|expert_7|1169|1180|abstract|inflammation|DDF
36986165|expert_7|1260|1280|abstract|neurological diseases|DDF
36986165|expert_7|1388|1409|abstract|neurological disorders|DDF
24798884|expert_4|20|33|title|gut microbiota|microbiome
24798884|expert_4|80|84|title|brain|anatomical location
24798884|expert_4|4|24|abstract|infant gut microbiome|microbiome
24798884|expert_4|207|209|abstract|gut|anatomical location
24798884|expert_4|214|218|abstract|brain|anatomical location
24798884|expert_4|374|398|abstract|developing gut microbiota|microbiome
33244049|expert_5|98|111|abstract|gut microbiota|microbiome
33244049|expert_5|214|218|abstract|brain|anatomical location
33244049|expert_5|224|226|abstract|gut|anatomical location
33244049|expert_5|415|435|abstract|healthy Korean adults|human
33244049|expert_5|508|547|abstract|high-throughput 16S rRNA gene sequencing|biomedical technique
33244049|expert_5|634|673|abstract|Positive Affect Negative Affect Schedule|statistical technique
33244049|expert_5|676|680|abstract|PANAS|statistical technique
33244049|expert_5|688|709|abstract|cluster-based analysis|statistical technique
33244049|expert_5|762|772|abstract|Bacteroides|bacteria
33244049|expert_5|787|796|abstract|Prevotella|bacteria
33244049|expert_5|808|845|abstract|Generalized linear regression analysis|statistical technique
33244049|expert_5|956|1000|abstract|participants in the Prevotella dominant group|human
33244049|expert_5|1046|1082|abstract|participants in the Bacteroides group|human
33244049|expert_5|1125|1139|abstract|Lachnospiraceae|bacteria
33244049|expert_5|1300|1323|abstract|gut microbiota community|microbiome
33244049|expert_5|1340|1353|abstract|healthy adults|human
33244049|expert_5|1393|1406|abstract|gut microbiome|microbiome
33651324|expert_4|0|23|title|Gut microbiota dysbiosis|DDF
33651324|expert_4|70|82|title|HIV infection|DDF
33651324|expert_4|37|54|abstract|emotional distress|DDF
33651324|expert_4|59|71|abstract|HIV infection|DDF
33651324|expert_4|175|188|abstract|gut microbiome|microbiome
33651324|expert_4|193|199|abstract|persons|human
33651324|expert_4|213|215|abstract|HIV|DDF
33651324|expert_4|218|221|abstract|PLWH|human
33651324|expert_4|300|313|abstract|gut microbiome|microbiome
33651324|expert_4|346|351|abstract|adults|human
33651324|expert_4|357|360|abstract|PLWH|human
33651324|expert_4|452|463|abstract|participants|human
33651324|expert_4|469|472|abstract|PLWH|human
33651324|expert_4|798|811|abstract|gut microbiota|microbiome
33651324|expert_4|978|998|abstract|aerotolerant bacteria|bacteria
33651324|expert_4|1028|1031|abstract|PLWH|human
33651324|expert_4|1156|1159|abstract|PLWH|human
33651324|expert_4|1321|1341|abstract|aerotolerant bacteria|bacteria
33651324|expert_4|1537|1557|abstract|aerotolerant bacteria|bacteria
33651324|expert_4|1683|1703|abstract|aerotolerant bacteria|bacteria
33651324|expert_4|1712|1714|abstract|gut|anatomical location
33651324|expert_4|1793|1810|abstract|emotional distress|DDF
33651324|expert_4|1819|1831|abstract|HIV infection|DDF
33825149|expert_7|0|24|title|Gut Microbial Metabolites|chemical
33825149|expert_7|29|47|title|Parkinson's Disease|DDF
33825149|expert_7|66|90|title|Mitochondrial Dysfunction|DDF
33825149|expert_7|39|57|abstract|Parkinson's disease|DDF
33825149|expert_7|60|61|abstract|PD|DDF
33825149|expert_7|147|171|abstract|Mitochondrial dysfunction|DDF
33825149|expert_7|259|272|abstract|gut microbiome|microbiome
33825149|expert_7|378|391|abstract|gut microbiota|microbiome
33825149|expert_7|429|430|abstract|PD|DDF
33825149|expert_7|433|455|abstract|Gut microbial dysbiosis|DDF
33825149|expert_7|516|540|abstract|mitochondrial dysfunction|DDF
33825149|expert_7|563|587|abstract|gut microbial metabolites|chemical
33825149|expert_7|673|674|abstract|PD|DDF
33825149|expert_7|739|761|abstract|gut microbial dysbiosis|DDF
33825149|expert_7|766|767|abstract|PD|DDF
33825149|expert_7|787|807|abstract|microbial metabolites|chemical
33825149|expert_7|879|899|abstract|microbial metabolites|chemical
33825149|expert_7|961|981|abstract|microbial metabolites|chemical
33825149|expert_7|986|1010|abstract|mitochondrial dysfunction|DDF
33825149|expert_7|1051|1064|abstract|gut microbiota|microbiome
33825149|expert_7|1094|1095|abstract|PD|DDF
33144709|expert_1|0|3|title|Diet|food
33144709|expert_1|9|18|title|depression|DDF
33144709|expert_1|685|696|abstract|inflammation|DDF
33144709|expert_1|699|714|abstract|oxidative stress|DDF
33144709|expert_1|730|754|abstract|mitochondrial dysfunction|DDF
33144709|expert_1|761|774|abstract|gut microbiota|microbiome
33144709|expert_1|842|845|abstract|BDNF|chemical
33144709|expert_1|865|871|abstract|obesity|DDF
33144709|expert_1|1195|1232|abstract|clinically diagnosed human populations|human
36881806|expert_2|0|4|title|Brain|anatomical location
36881806|expert_2|7|9|title|Gut|anatomical location
36881806|expert_2|43|63|title|Psychiatric Disorders|DDF
36881806|expert_2|31|44|abstract|gut microbiota|microbiome
36881806|expert_2|203|216|abstract|gut microbiota|microbiome
36881806|expert_2|222|226|abstract|brain|anatomical location
36881806|expert_2|231|251|abstract|psychiatric disorders|DDF
36881806|expert_2|503|523|abstract|psychiatric disorders|DDF
36881806|expert_2|533|546|abstract|gut microbiota|microbiome
33899052|expert_5|69|87|title|Parkinson's Disease|DDF
33899052|expert_5|4|17|abstract|gut microbiome|microbiome
33899052|expert_5|47|65|abstract|Parkinson's disease|DDF
33899052|expert_5|68|69|abstract|PD|DDF
33899052|expert_5|77|88|abstract|constipation|DDF
33899052|expert_5|91|110|abstract|Chronic constipation|DDF
33899052|expert_5|142|155|abstract|motor symptoms|DDF
33899052|expert_5|189|236|abstract|osteopathic manipulative medicine (OMM) sequence|biomedical technique
33899052|expert_5|243|266|abstract|physical exam assessment|biomedical technique
33899052|expert_5|339|350|abstract|constipation|DDF
33899052|expert_5|355|356|abstract|PD|DDF
33899052|expert_5|456|469|abstract|gut microbiome|microbiome
33899052|expert_5|477|507|abstract|men and women over 40 years old|human
33899052|expert_5|514|533|abstract|chronic constipation|DDF
33899052|expert_5|539|540|abstract|PD|DDF
33899052|expert_5|573|574|abstract|PD|DDF
33899052|expert_5|661|668|abstract|subjects|human
33899052|expert_5|675|686|abstract|constipation|DDF
33899052|expert_5|752|763|abstract|constipation|DDF
33899052|expert_5|1315|1331|abstract|phylum Firmicutes|bacteria
33899052|expert_5|1442|1461|abstract|phyla Actinobacteria|bacteria
33899052|expert_5|1489|1503|abstract|Verrucomicrobia|bacteria
33899052|expert_5|1541|1555|abstract|genus Roseburia|bacteria
33899052|expert_5|1580|1593|abstract|Intestinimonas|bacteria
33899052|expert_5|1621|1633|abstract|Anaerotruncus|bacteria
33899052|expert_5|1660|1673|abstract|gut microbiome|microbiome
33899052|expert_5|1689|1699|abstract|individuals|human
33899052|expert_5|1706|1717|abstract|constipation|DDF
33899052|expert_5|1723|1724|abstract|PD|DDF
33899052|expert_5|1764|1775|abstract|OMM-sequence|biomedical technique
33899052|expert_5|1793|1815|abstract|gut microbiome Post-OMM|microbiome
33899052|expert_5|1922|1935|abstract|gut microbiome|microbiome
33899052|expert_5|1968|1969|abstract|PD|DDF
33899052|expert_5|2020|2027|abstract|patients|human
33899052|expert_5|2034|2035|abstract|PD|DDF
33899052|expert_5|2041|2052|abstract|constipation|DDF
32772900|expert_5|0|11|title|Gut microbes|microbiome
32772900|expert_5|16|57|title|neurocognitive and mental health disorders|DDF
32772900|expert_5|3|13|abstract|individuals|human
32772900|expert_5|38|79|abstract|neurocognitive and mental health disorders|DDF
32772900|expert_5|307|320|abstract|Gut Microbiome|microbiome
32772900|expert_5|323|324|abstract|GM|microbiome
32772900|expert_5|331|349|abstract|microbial dysbiosis|DDF
32772900|expert_5|392|433|abstract|mental health and neurocognitive disorders|DDF
32772900|expert_5|444|453|abstract|depression|DDF
32772900|expert_5|456|462|abstract|anxiety|DDF
32772900|expert_5|465|493|abstract|obsessive-compulsive disorder|DDF
32772900|expert_5|496|498|abstract|OCD|DDF
32772900|expert_5|502|531|abstract|post-traumatic stress disorder|DDF
32772900|expert_5|534|537|abstract|PTSD|DDF
32772900|expert_5|541|553|abstract|schizophrenia|DDF
32772900|expert_5|556|571|abstract|bipolar disorder|DDF
32772900|expert_5|574|575|abstract|BP|DDF
32772900|expert_5|583|590|abstract|dementia|DDF
32772900|expert_5|607|656|abstract|behavioural and psychological symptoms of dementia|DDF
32772900|expert_5|659|662|abstract|BPSD|DDF
32772900|expert_5|759|772|abstract|gut microbiota|microbiome
32772900|expert_5|777|818|abstract|neurocognitive and mental health disorders|DDF
32772900|expert_5|903|916|abstract|gut microbiota|microbiome
32772900|expert_5|944|985|abstract|neurocognitive and mental health disorders|DDF
32772900|expert_5|1027|1039|abstract|psychotropics|drug
32772900|expert_5|1108|1109|abstract|GM|microbiome
32772900|expert_5|1168|1177|abstract|probiotics|dietary supplement
32772900|expert_5|1480|1492|abstract|Gut dysbiosis|DDF
32772900|expert_5|1547|1570|abstract|psychotropic medications|drug
32772900|expert_5|1601|1614|abstract|gut microbiota|microbiome
31722343|expert_1|4|17|title|Gut Microbiome|microbiome
31722343|expert_1|22|37|title|Bipolar Disorder|DDF
31722343|expert_1|4|17|abstract|gut microbiome|microbiome
31722343|expert_1|194|196|abstract|gut|anatomical location
31722343|expert_1|335|348|abstract|gut microbiota|microbiome
31722343|expert_1|358|362|abstract|brain|anatomical location
31722343|expert_1|461|472|abstract|gut bacteria|bacteria
31722343|expert_1|498|505|abstract|Patients|human
31722343|expert_1|512|527|abstract|bipolar disorder|DDF
31722343|expert_1|563|588|abstract|gastrointestinal illnesses|DDF
31722343|expert_1|598|623|abstract|inflammatory bowel disease|DDF
31722343|expert_1|972|985|abstract|gut microbiota|microbiome
31722343|expert_1|1077|1088|abstract|inflammation|DDF
31722343|expert_1|1095|1107|abstract|mood symptoms|DDF
27900676|expert_1|58|70|title|Schizophrenia|DDF
27900676|expert_1|17|29|abstract|schizophrenia|DDF
27900676|expert_1|152|181|abstract|Chronic low-grade inflammation|DDF
27900676|expert_1|215|227|abstract|schizophrenia|DDF
27900676|expert_1|396|420|abstract|immune-mediated disorders|DDF
27900676|expert_1|464|489|abstract|neuropsychiatric disorders|DDF
27900676|expert_1|510|518|abstract|cytokines|chemical
27900676|expert_1|570|591|abstract|schizophrenia patients|human
27900676|expert_1|721|734|abstract|gut microbiota|microbiome
27900676|expert_1|890|902|abstract|schizophrenia|DDF
27900676|expert_1|1179|1186|abstract|patients|human
26190966|expert_4|8|24|title|neuroinflammation|DDF
26190966|expert_4|99|105|title|obesity|DDF
26190966|expert_4|0|6|abstract|Obesity|DDF
26190966|expert_4|48|61|abstract|mood disorders|DDF
26190966|expert_4|67|88|abstract|cognitive dysfunctions|DDF
26190966|expert_4|180|202|abstract|cardiovascular diseases|DDF
26190966|expert_4|208|222|abstract|type 2 diabetes|DDF
26190966|expert_4|407|413|abstract|obesity|DDF
26190966|expert_4|493|522|abstract|peripheral and brain disorders|DDF
26190966|expert_4|544|550|abstract|obesity|DDF
26190966|expert_4|591|625|abstract|emotional and cognitive alterations|DDF
26190966|expert_4|663|669|abstract|obesity|DDF
26190966|expert_4|691|723|abstract|peripheral low-grade inflammation|DDF
26190966|expert_4|780|788|abstract|dysbiosis|DDF
26190966|expert_4|887|910|abstract|immune-mediated diseases|DDF
26190966|expert_4|973|979|abstract|obesity|DDF
26190966|expert_4|1012|1028|abstract|neuroinflammation|DDF
26190966|expert_4|1041|1051|abstract|dysfunction|DDF
26190966|expert_4|1056|1079|abstract|vulnerable brain regions|anatomical location
26190966|expert_4|1147|1157|abstract|hippocampus|anatomical location
26190966|expert_4|1265|1279|abstract|brain disorders|DDF
26190966|expert_4|1299|1305|abstract|obesity|DDF
26190966|expert_4|1397|1426|abstract|neuropsychiatric complications|DDF
26190966|expert_4|1446|1459|abstract|obese patients|human
35722294|expert_7|59|77|title|Parkinson's Disease|DDF
35722294|expert_7|85|91|title|Blautia|bacteria
35722294|expert_7|136|140|title|Brain|anatomical location
35722294|expert_7|19|32|abstract|gut microbiome|microbiome
35722294|expert_7|38|56|abstract|Parkinson's disease|DDF
35722294|expert_7|59|60|abstract|PD|DDF
35722294|expert_7|215|216|abstract|PD|DDF
35722294|expert_7|321|325|abstract|brain|anatomical location
35722294|expert_7|576|580|abstract|brain|anatomical location
35722294|expert_7|637|652|abstract|fecal microbiota|microbiome
35722294|expert_7|691|695|abstract|brain|anatomical location
35722294|expert_7|715|721|abstract|Blautia|bacteria
35722294|expert_7|795|799|abstract|brain|anatomical location
35722294|expert_7|812|822|abstract|PD patients|human
35722294|expert_7|943|952|abstract|host genes|gene
35722294|expert_7|973|979|abstract|Blautia|bacteria
35722294|expert_7|1085|1110|abstract|neurodegenerative diseases|DDF
35722294|expert_7|1113|1116|abstract|NDDs|DDF
35722294|expert_7|1123|1140|abstract|metabolic diseases|DDF
35722294|expert_7|1145|1168|abstract|random forest classifier|statistical technique
35722294|expert_7|1230|1236|abstract|Blautia|bacteria
35722294|expert_7|1304|1314|abstract|PD patients|human
35722294|expert_7|1321|1328|abstract|controls|human
35722294|expert_7|1331|1392|abstract|receiver operating characteristic (ROC)-area under curve (AUC)|statistical technique
35722294|expert_7|1403|1434|abstract|precision-recall curve (PRC)-AUC|statistical technique
35722294|expert_7|1566|1570|abstract|brain|anatomical location
35722294|expert_7|1575|1585|abstract|PD patients|human
35722294|expert_7|1606|1612|abstract|Blautia|bacteria
35722294|expert_7|1655|1656|abstract|PD|DDF
35722294|expert_7|1726|1732|abstract|Blautia|bacteria
35722294|expert_7|1767|1768|abstract|PD|DDF
38260914|expert_4|0|6|title|Rosacea|DDF
38260914|expert_4|24|33|title|probiotics|dietary supplement
38260914|expert_4|0|6|abstract|Rosacea|DDF
38260914|expert_4|14|38|abstract|inflammatory skin disease|DDF
38260914|expert_4|221|227|abstract|rosacea|DDF
38260914|expert_4|291|302|abstract|inflammation|DDF
38260914|expert_4|320|351|abstract|vascular and nervous alterations|DDF
38260914|expert_4|489|511|abstract|skin and gut microbiota|microbiome
38260914|expert_4|521|546|abstract|inflammatory skin diseases|DDF
38260914|expert_4|556|572|abstract|atopic dermatitis|DDF
38260914|expert_4|575|583|abstract|psoriasis|DDF
38260914|expert_4|589|595|abstract|rosacea|DDF
38260914|expert_4|640|665|abstract|next-generation sequencing|biomedical technique
38260914|expert_4|781|803|abstract|gut and skin microbiota|microbiome
38260914|expert_4|844|851|abstract|patients|human
38260914|expert_4|858|864|abstract|rosacea|DDF
38260914|expert_4|913|938|abstract|inflammatory skin diseases|DDF
38260914|expert_4|948|964|abstract|atopic dermatitis|DDF
38260914|expert_4|969|977|abstract|psoriasis|DDF
38260914|expert_4|1019|1026|abstract|patients|human
38260914|expert_4|1033|1039|abstract|rosacea|DDF
38260914|expert_4|1113|1126|abstract|symptomatology|DDF
38260914|expert_4|1142|1150|abstract|flare-ups|DDF
38260914|expert_4|1170|1194|abstract|probiotic supplementation|dietary supplement
38260914|expert_4|1242|1249|abstract|patients|human
38260914|expert_4|1467|1473|abstract|rosacea|DDF
